date,time,latitude,longitude,altitude,qx,qy,qz,qw,image,class
9/13/2024,13:49:25,28.60550149118951,-81.19436861,5.520817209966481,0.6403285264489011,-0.163327941,-0.727787208,-0.183382208,1726235365844.jpg,
9/13/2024,13:49:26,28.605520504657083,-81.19427966,5.358638865873218,0.6403273294072889,-0.168762706,-0.724902134,-0.189781645,1726235366844.jpg,
9/13/2024,13:49:27,28.605537960594777,-81.19418966,5.367117613554001,0.637490668,-0.174722831,-0.72476687,-0.194397987,1726235367836.jpg,
9/13/2024,13:49:28,28.605555412046265,-81.19410012,5.483848746865988,0.6362828079926034,-0.179427459,-0.722716466,-0.201571266,1726235368854.jpg,
9/13/2024,13:49:29,28.60557136199886,-81.19400975,5.609613112173975,0.6351931804927607,-0.187014721,-0.719662441,-0.20890452,1726235369878.jpg,
9/13/2024,13:49:30,28.60558508421282,-81.19391792,5.736925848759711,0.63216236,-0.193686031,-0.718587108,-0.215612929,1726235370886.jpg,
9/13/2024,13:49:31,28.605597561583945,-81.19382623,5.618241613730788,0.6298638490044708,-0.198004307,-0.717944402,-0.220503018,1726235371901.jpg,
9/13/2024,13:49:32,28.605609508680423,-81.19373485,5.6921530263498425,0.6248091643074907,-0.203307182,-0.717668665,-0.230719524,1726235372907.jpg,
9/13/2024,13:49:33,28.60561834532896,-81.19364484,5.591532533988357,0.6266277333617709,-0.211062209,-0.711468252,-0.237914635,1726235373903.jpg,
9/13/2024,13:49:34,28.60562549225619,-81.19355704,5.4170120460912585,0.6232488816260495,-0.216068969,-0.709964812,-0.24662728,1726235374886.jpg,
9/13/2024,13:49:35,28.60563063,-81.1934679,5.3466714872047305,0.6189583341822323,-0.223094457,-0.708666518,-0.254776763,1726235375900.jpg,
9/13/2024,13:49:36,28.605633182668736,-81.19338003,5.097410718910396,0.6199742592136055,-0.231602941,-0.703667094,-0.258543278,1726235376928.jpg,
9/13/2024,13:49:37,28.605636013506047,-81.19329195,4.923155682,0.6137685282495696,-0.23649666,-0.705128735,-0.264860202,1726235377939.jpg,
9/13/2024,13:49:38,28.60563733589876,-81.19320393,4.805141230113804,0.6102480653372582,-0.241606891,-0.703707835,-0.272063653,1726235378944.jpg,
9/13/2024,13:49:39,28.605636634428183,-81.19311544,4.687200476415455,0.6062206343629937,-0.246756447,-0.702880082,-0.278509399,1726235379939.jpg,
9/13/2024,13:49:40,28.605634632646247,-81.1930272,4.590506933,0.6071668653180169,-0.252121502,-0.697895895,-0.284120723,1726235380937.jpg,
9/13/2024,13:49:41,28.60563235541157,-81.19293871,4.647764233872294,0.5995856961692022,-0.257158904,-0.698179587,-0.294807979,1726235381937.jpg,
9/13/2024,13:49:42,28.60562878823945,-81.19285115,4.630733241327107,0.6001899638533932,-0.266649923,-0.691196388,-0.301525108,1726235382965.jpg,
9/13/2024,13:49:43,28.605623555256585,-81.19276466,4.567788708023727,0.5986433953734343,-0.273514772,-0.687499811,-0.306854654,1726235383957.jpg,
9/13/2024,13:49:44,28.60561573,-81.19267972,4.691316332668066,0.5946712796094319,-0.278499212,-0.686303775,-0.312715923,1726235384971.jpg,
9/13/2024,13:49:45,28.605607305984083,-81.19259706,4.683323838748038,0.5898565644071523,-0.2866137,-0.685708226,-0.315794396,1726235385973.jpg,
9/13/2024,13:49:46,28.605597120678773,-81.19251531,4.731559631414712,0.5859847704446777,-0.293022131,-0.686400525,-0.315617351,1726235386997.jpg,
9/13/2024,13:49:48,28.60557653045412,-81.19235521,4.799158875830472,0.5898027171203579,-0.280429301,-0.694735317,-0.301388353,1726235388002.jpg,
9/13/2024,13:49:49,28.60556860203137,-81.19227485,4.832173373550177,0.5941284980553602,-0.270501596,-0.701181064,-0.286679863,1726235389002.jpg,
9/13/2024,13:49:50,28.60556436023157,-81.19219577,4.948928579688072,0.5983405908427744,-0.257945321,-0.709196482,-0.269245526,1726235390017.jpg,
9/13/2024,13:49:51,28.60556380794341,-81.19211937,4.895528833381832,0.6052950847920282,-0.243228592,-0.712206729,-0.25926675,1726235391017.jpg,
9/13/2024,13:49:52,28.605566367363448,-81.19204208,4.904691598378122,0.6052640946723815,-0.232405785,-0.721759745,-0.242292982,1726235392005.jpg,
9/13/2024,13:49:53,28.60557184064129,-81.19196625,4.867485557682812,0.6129693800244447,-0.222018293,-0.722567766,-0.229939476,1726235393012.jpg,
9/13/2024,13:49:54,28.605579063109108,-81.19189136,4.731427748687565,0.6152706403552032,-0.212048474,-0.727819323,-0.21623258,1726235394025.jpg,
9/13/2024,13:49:55,28.60558784993268,-81.19181845,4.609997969120741,0.6178291651083905,-0.20045388,-0.732208058,-0.204881973,1726235395049.jpg,
9/13/2024,13:49:56,28.60559929513797,-81.19174784,4.550462767481804,0.6209763400796086,-0.191222981,-0.734737021,-0.194893735,1726235396040.jpg,
9/13/2024,13:49:57,28.60561223374366,-81.1916784,4.549714577384293,0.6231618109487216,-0.179560354,-0.738188317,-0.18575681,1726235397058.jpg,
9/13/2024,13:49:58,28.60562664140648,-81.191612,4.525095765478909,0.6290673835926167,-0.16878631,-0.73878062,-0.173172507,1726235398062.jpg,
9/13/2024,13:49:59,28.60564264879381,-81.19154672,4.374342335388064,0.6319430865151371,-0.153592069,-0.742996221,-0.158158787,1726235399074.jpg,
9/13/2024,13:50:00,28.605660468946585,-81.19148276,4.263153393752873,0.6353809617266193,-0.138637314,-0.746499915,-0.140743014,1726235400068.jpg,
9/13/2024,13:50:01,28.60568032585932,-81.19142172,4.204265231266618,0.6351048111130095,-0.130514341,-0.749890935,-0.131421419,1726235401065.jpg,
9/13/2024,13:50:02,28.605701218612488,-81.19136615,4.082509782165289,0.6371716771299258,-0.130600712,-0.748585108,-0.128747987,1726235402091.jpg,
9/13/2024,13:50:03,28.605720629849703,-81.19131692,4.053440514020622,0.6300245233936266,-0.148310535,-0.747185563,-0.150953169,1726235403095.jpg,
9/13/2024,13:50:04,28.60573583923725,-81.19127335,3.899665992707014,0.6190777081208806,-0.189708849,-0.733557434,-0.206510872,1726235404127.jpg,
9/13/2024,13:50:05,28.605742365757745,-81.19123347,3.856148088350892,0.5955589250940346,-0.250875384,-0.7090183,-0.282248282,1726235405136.jpg,
9/13/2024,13:50:06,28.60573656475529,-81.19119571,3.8068737480789423,0.5526323803267799,-0.335680407,-0.669298563,-0.365999475,1726235406142.jpg,
